idna_subject,checker_type,destination,source,tested_at,session_id
3059.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:49.158841,09646fd0553aba25207a4cfd
2989.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:51.772164,09646fd0553aba25207a4cfd
3075.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:52.322352,09646fd0553aba25207a4cfd
3015.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:56.603324,09646fd0553aba25207a4cfd
3026.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:56.782566,09646fd0553aba25207a4cfd
3051.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:56.863562,09646fd0553aba25207a4cfd
3088.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:57.853192,09646fd0553aba25207a4cfd
3136.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:58.226663,09646fd0553aba25207a4cfd
3073.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:02.257244,09646fd0553aba25207a4cfd
3083.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:03.013794,09646fd0553aba25207a4cfd
3151.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:03.337548,09646fd0553aba25207a4cfd
3156.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:03.924265,09646fd0553aba25207a4cfd
3157.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:04.154665,09646fd0553aba25207a4cfd
3158.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:04.453976,09646fd0553aba25207a4cfd
3136.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:07.401768,09646fd0553aba25207a4cfd
315i.paris,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:07.948104,09646fd0553aba25207a4cfd
31609.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:08.449766,09646fd0553aba25207a4cfd
3147.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:08.552173,09646fd0553aba25207a4cfd
3150.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:08.792351,09646fd0553aba25207a4cfd
